,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
18,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731879000,2024-11-17 22:30:00+01:00,3600,4.7,1,155634,False,
19,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731878700,2024-11-17 22:25:00+01:00,3600,4.7,1,155633,False,
20,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731878400,2024-11-17 22:20:00+01:00,3600,4.7,1,155632,False,
21,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731878100,2024-11-17 22:15:00+01:00,3600,4.8,1,155631,False,
22,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731877800,2024-11-17 22:10:00+01:00,3600,4.8,1,155630,False,
23,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731877500,2024-11-17 22:05:00+01:00,3600,4.7,1,155629,False,
24,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731877200,2024-11-17 22:00:00+01:00,3600,4.6,1,155628,False,
25,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731876900,2024-11-17 21:55:00+01:00,3600,4.6,1,155627,False,
26,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731876600,2024-11-17 21:50:00+01:00,3600,4.6,1,155626,False,
27,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731876300,2024-11-17 21:45:00+01:00,3600,4.6,1,155625,False,
28,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731876000,2024-11-17 21:40:00+01:00,3600,4.6,1,155624,False,
29,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731875700,2024-11-17 21:35:00+01:00,3600,4.5,1,155623,False,
30,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731875400,2024-11-17 21:30:00+01:00,3600,4.5,1,155622,False,
31,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731875100,2024-11-17 21:25:00+01:00,3600,4.6,1,155621,False,
32,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731874800,2024-11-17 21:20:00+01:00,3600,4.5,1,155620,False,
33,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731874500,2024-11-17 21:15:00+01:00,3600,4.5,1,155619,False,
34,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731874200,2024-11-17 21:10:00+01:00,3600,4.5,1,155618,False,
35,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731873900,2024-11-17 21:05:00+01:00,3600,4.5,1,155617,False,
36,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731873600,2024-11-17 21:00:00+01:00,3600,4.5,1,155616,False,
37,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731873300,2024-11-17 20:55:00+01:00,3600,4.5,1,155615,False,
38,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731873000,2024-11-17 20:50:00+01:00,3600,4.5,1,155614,False,
39,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731872700,2024-11-17 20:45:00+01:00,3600,4.4,1,155613,False,
40,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731872400,2024-11-17 20:40:00+01:00,3600,4.4,1,155612,False,
41,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731872100,2024-11-17 20:35:00+01:00,3600,4.4,1,155611,False,
42,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731871800,2024-11-17 20:30:00+01:00,3600,4.3,1,155610,False,
43,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731871500,2024-11-17 20:25:00+01:00,3600,4.3,1,155609,False,
44,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731871200,2024-11-17 20:20:00+01:00,3600,4.3,1,155608,False,
45,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731870900,2024-11-17 20:15:00+01:00,3600,4.3,1,155607,False,
46,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731870600,2024-11-17 20:10:00+01:00,3600,4.3,1,155606,False,
47,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731870300,2024-11-17 20:05:00+01:00,3600,4.3,1,155605,False,
48,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731870000,2024-11-17 20:00:00+01:00,3600,4.2,1,155604,False,
49,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731869700,2024-11-17 19:55:00+01:00,3600,4.1,1,155603,False,
50,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731869400,2024-11-17 19:50:00+01:00,3600,4.0,1,155602,False,
51,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731869100,2024-11-17 19:45:00+01:00,3600,4.0,1,155601,False,
52,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731868800,2024-11-17 19:40:00+01:00,3600,4.0,1,155600,False,
53,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731868500,2024-11-17 19:35:00+01:00,3600,4.1,1,155599,False,
54,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731868200,2024-11-17 19:30:00+01:00,3600,4.1,1,155598,False,
55,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731867900,2024-11-17 19:25:00+01:00,3600,4.0,1,155597,False,
56,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731867600,2024-11-17 19:20:00+01:00,3600,4.0,1,155596,False,
57,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731867300,2024-11-17 19:15:00+01:00,3600,4.0,1,155595,False,
58,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731867000,2024-11-17 19:10:00+01:00,3600,4.2,1,155594,False,
59,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731866700,2024-11-17 19:05:00+01:00,3600,4.2,1,155593,False,
60,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731866400,2024-11-17 19:00:00+01:00,3600,4.4,1,155592,False,
61,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731866100,2024-11-17 18:55:00+01:00,3600,4.4,1,155591,False,
62,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731865800,2024-11-17 18:50:00+01:00,3600,4.4,1,155590,False,
63,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731865500,2024-11-17 18:45:00+01:00,3600,4.4,1,155589,False,
64,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731865200,2024-11-17 18:40:00+01:00,3600,4.4,1,155588,False,
65,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731864900,2024-11-17 18:35:00+01:00,3600,4.5,1,155587,False,
66,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731864600,2024-11-17 18:30:00+01:00,3600,4.5,1,155586,False,
67,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731864300,2024-11-17 18:25:00+01:00,3600,4.5,1,155585,False,
68,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731864000,2024-11-17 18:20:00+01:00,3600,4.4,1,155584,False,
69,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731863700,2024-11-17 18:15:00+01:00,3600,4.5,1,155583,False,
70,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731863400,2024-11-17 18:10:00+01:00,3600,4.4,1,155582,False,
71,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731863100,2024-11-17 18:05:00+01:00,3600,4.3,1,155581,False,
72,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731862800,2024-11-17 18:00:00+01:00,3600,4.3,1,155580,False,
73,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731862500,2024-11-17 17:55:00+01:00,3600,4.3,1,155579,False,
74,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731862200,2024-11-17 17:50:00+01:00,3600,4.3,1,155578,False,
75,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731861900,2024-11-17 17:45:00+01:00,3600,4.3,1,155577,False,
76,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731861600,2024-11-17 17:40:00+01:00,3600,4.3,1,155576,False,
77,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731861300,2024-11-17 17:35:00+01:00,3600,4.3,1,155575,False,
78,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731861000,2024-11-17 17:30:00+01:00,3600,4.3,1,155574,False,
79,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731860700,2024-11-17 17:25:00+01:00,3600,4.3,1,155573,False,
80,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731860400,2024-11-17 17:20:00+01:00,3600,4.2,1,155572,False,
81,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731860100,2024-11-17 17:15:00+01:00,3600,4.1,1,155571,False,
82,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731859800,2024-11-17 17:10:00+01:00,3600,4.1,1,155570,False,
83,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731859500,2024-11-17 17:05:00+01:00,3600,4.1,1,155569,False,
84,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731859200,2024-11-17 17:00:00+01:00,3600,4.2,1,155568,False,
85,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731858900,2024-11-17 16:55:00+01:00,3600,4.2,1,155567,False,
86,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731858600,2024-11-17 16:50:00+01:00,3600,4.3,1,155566,False,
87,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731858300,2024-11-17 16:45:00+01:00,3600,4.4,1,155565,False,
88,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731858000,2024-11-17 16:40:00+01:00,3600,5.2,1,155564,False,
89,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731857700,2024-11-17 16:35:00+01:00,3600,5.4,1,155563,False,
90,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731857400,2024-11-17 16:30:00+01:00,3600,5.4,1,155562,False,
91,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731857100,2024-11-17 16:25:00+01:00,3600,5.5,1,155561,False,
92,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731856800,2024-11-17 16:20:00+01:00,3600,5.8,1,155560,False,
93,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731856500,2024-11-17 16:15:00+01:00,3600,6.0,1,155559,False,
94,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731856200,2024-11-17 16:10:00+01:00,3600,6.1,1,155558,False,
95,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731855900,2024-11-17 16:05:00+01:00,3600,6.1,1,155557,False,
96,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731855600,2024-11-17 16:00:00+01:00,3600,6.1,1,155556,False,
97,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731855300,2024-11-17 15:55:00+01:00,3600,6.1,1,155555,False,
98,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731855000,2024-11-17 15:50:00+01:00,3600,6.0,1,155554,False,
99,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731854700,2024-11-17 15:45:00+01:00,3600,6.0,1,155553,False,
100,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731854400,2024-11-17 15:40:00+01:00,3600,5.9,1,155552,False,
101,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731854100,2024-11-17 15:35:00+01:00,3600,5.9,1,155551,False,
102,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731853800,2024-11-17 15:30:00+01:00,3600,5.8,1,155550,False,
103,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731853500,2024-11-17 15:25:00+01:00,3600,5.9,1,155549,False,
104,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731853200,2024-11-17 15:20:00+01:00,3600,6.0,1,155548,False,
105,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731852900,2024-11-17 15:15:00+01:00,3600,6.0,1,155547,False,
106,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731852600,2024-11-17 15:10:00+01:00,3600,6.0,1,155546,False,
107,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731852300,2024-11-17 15:05:00+01:00,3600,6.1,1,155545,False,
108,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731852000,2024-11-17 15:00:00+01:00,3600,6.2,1,155544,False,
109,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731851700,2024-11-17 14:55:00+01:00,3600,6.3,1,155543,False,
110,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731851400,2024-11-17 14:50:00+01:00,3600,6.4,1,155542,False,
111,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731851100,2024-11-17 14:45:00+01:00,3600,6.5,1,155541,False,
112,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731850800,2024-11-17 14:40:00+01:00,3600,6.5,1,155540,False,
113,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731850500,2024-11-17 14:35:00+01:00,3600,6.8,1,155539,False,
114,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731850200,2024-11-17 14:30:00+01:00,3600,7.4,1,155538,False,
115,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731849900,2024-11-17 14:25:00+01:00,3600,8.2,1,155537,False,
116,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731849600,2024-11-17 14:20:00+01:00,3600,8.2,1,155536,False,
117,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731849300,2024-11-17 14:15:00+01:00,3600,8.2,1,155535,False,
118,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731849000,2024-11-17 14:10:00+01:00,3600,8.3,1,155534,False,
119,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731848700,2024-11-17 14:05:00+01:00,3600,8.1,1,155533,False,
120,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731848400,2024-11-17 14:00:00+01:00,3600,8.4,1,155532,False,
121,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731848100,2024-11-17 13:55:00+01:00,3600,8.3,1,155531,False,
122,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731847800,2024-11-17 13:50:00+01:00,3600,8.3,1,155530,False,
123,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731847500,2024-11-17 13:45:00+01:00,3600,8.2,1,155529,False,
124,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731847200,2024-11-17 13:40:00+01:00,3600,8.2,1,155528,False,
125,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731846900,2024-11-17 13:35:00+01:00,3600,8.3,1,155527,False,
126,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731846600,2024-11-17 13:30:00+01:00,3600,8.4,1,155526,False,
127,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731846300,2024-11-17 13:25:00+01:00,3600,8.3,1,155525,False,
128,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731846000,2024-11-17 13:20:00+01:00,3600,8.2,1,155524,False,
129,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731845700,2024-11-17 13:15:00+01:00,3600,8.1,1,155523,False,
130,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731845400,2024-11-17 13:10:00+01:00,3600,8.1,1,155522,False,
131,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731845100,2024-11-17 13:05:00+01:00,3600,8.1,1,155521,False,
132,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731844800,2024-11-17 13:00:00+01:00,3600,8.2,1,155520,False,
133,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731844500,2024-11-17 12:55:00+01:00,3600,8.1,1,155519,False,
134,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731844200,2024-11-17 12:50:00+01:00,3600,8.1,1,155518,False,
135,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731843900,2024-11-17 12:45:00+01:00,3600,8.0,1,155517,False,
136,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731843600,2024-11-17 12:40:00+01:00,3600,8.0,1,155516,False,
137,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731843300,2024-11-17 12:35:00+01:00,3600,7.9,1,155515,False,
138,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731843000,2024-11-17 12:30:00+01:00,3600,7.5,1,155514,False,
139,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731842700,2024-11-17 12:25:00+01:00,3600,7.6,1,155513,False,
140,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731842400,2024-11-17 12:20:00+01:00,3600,7.9,1,155512,False,
141,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731842100,2024-11-17 12:15:00+01:00,3600,8.2,1,155511,False,
142,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731841800,2024-11-17 12:10:00+01:00,3600,8.2,1,155510,False,
143,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731841500,2024-11-17 12:05:00+01:00,3600,8.1,1,155509,False,
144,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731841200,2024-11-17 12:00:00+01:00,3600,7.9,1,155508,False,
145,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731840900,2024-11-17 11:55:00+01:00,3600,7.6,1,155507,False,
146,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731840600,2024-11-17 11:50:00+01:00,3600,7.4,1,155506,False,
147,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731840300,2024-11-17 11:45:00+01:00,3600,7.1,1,155505,False,
148,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731840000,2024-11-17 11:40:00+01:00,3600,7.2,1,155504,False,
149,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731839700,2024-11-17 11:35:00+01:00,3600,7.3,1,155503,False,
150,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731839400,2024-11-17 11:30:00+01:00,3600,7.1,1,155502,False,
151,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731839100,2024-11-17 11:25:00+01:00,3600,6.9,1,155501,False,
152,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731838800,2024-11-17 11:20:00+01:00,3600,6.7,1,155500,False,
153,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731838500,2024-11-17 11:15:00+01:00,3600,6.8,1,155499,False,
154,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731838200,2024-11-17 11:10:00+01:00,3600,6.8,1,155498,False,
155,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731837900,2024-11-17 11:05:00+01:00,3600,6.8,1,155497,False,
156,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731837600,2024-11-17 11:00:00+01:00,3600,6.8,1,155496,False,
157,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731837300,2024-11-17 10:55:00+01:00,3600,6.7,1,155495,False,
158,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731837000,2024-11-17 10:50:00+01:00,3600,6.7,1,155494,False,
159,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731836700,2024-11-17 10:45:00+01:00,3600,6.6,1,155493,False,
160,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731836400,2024-11-17 10:40:00+01:00,3600,6.6,1,155492,False,
161,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731836100,2024-11-17 10:35:00+01:00,3600,6.6,1,155491,False,
162,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731835800,2024-11-17 10:30:00+01:00,3600,6.6,1,155490,False,
163,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731835500,2024-11-17 10:25:00+01:00,3600,6.7,1,155489,False,
164,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731835200,2024-11-17 10:20:00+01:00,3600,6.7,1,155488,False,
165,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731834900,2024-11-17 10:15:00+01:00,3600,6.6,1,155487,False,
166,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731834600,2024-11-17 10:10:00+01:00,3600,6.7,1,155486,False,
167,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731834300,2024-11-17 10:05:00+01:00,3600,6.7,1,155485,False,
168,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731834000,2024-11-17 10:00:00+01:00,3600,6.9,1,155484,False,
169,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731833700,2024-11-17 09:55:00+01:00,3600,7.1,1,155483,False,
170,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731833400,2024-11-17 09:50:00+01:00,3600,7.1,1,155482,False,
171,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731833100,2024-11-17 09:45:00+01:00,3600,6.9,1,155481,False,
172,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731832800,2024-11-17 09:40:00+01:00,3600,7.0,1,155480,False,
