,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
62,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731952200,2024-11-18 18:50:00+01:00,3600,3.9,1,155878,False,
63,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731951900,2024-11-18 18:45:00+01:00,3600,4.0,1,155877,False,
64,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731951600,2024-11-18 18:40:00+01:00,3600,3.9,1,155876,False,
65,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731951300,2024-11-18 18:35:00+01:00,3600,3.9,1,155875,False,
66,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731951000,2024-11-18 18:30:00+01:00,3600,3.9,1,155874,False,
67,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731950700,2024-11-18 18:25:00+01:00,3600,4.0,1,155873,False,
68,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731950400,2024-11-18 18:20:00+01:00,3600,4.0,1,155872,False,
69,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731950100,2024-11-18 18:15:00+01:00,3600,4.0,1,155871,False,
70,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731949800,2024-11-18 18:10:00+01:00,3600,4.0,1,155870,False,
71,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731949500,2024-11-18 18:05:00+01:00,3600,4.0,1,155869,False,
72,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731949200,2024-11-18 18:00:00+01:00,3600,4.0,1,155868,False,
73,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731948900,2024-11-18 17:55:00+01:00,3600,4.0,1,155867,False,
74,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731948600,2024-11-18 17:50:00+01:00,3600,4.1,1,155866,False,
75,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731948300,2024-11-18 17:45:00+01:00,3600,4.0,1,155865,False,
76,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731948000,2024-11-18 17:40:00+01:00,3600,4.0,1,155864,False,
77,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731947700,2024-11-18 17:35:00+01:00,3600,4.0,1,155863,False,
78,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731947400,2024-11-18 17:30:00+01:00,3600,4.1,1,155862,False,
79,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731947100,2024-11-18 17:25:00+01:00,3600,4.0,1,155861,False,
80,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731946800,2024-11-18 17:20:00+01:00,3600,4.1,1,155860,False,
81,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731946500,2024-11-18 17:15:00+01:00,3600,4.2,1,155859,False,
82,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731946200,2024-11-18 17:10:00+01:00,3600,4.1,1,155858,False,
83,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731945900,2024-11-18 17:05:00+01:00,3600,4.2,1,155857,False,
84,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731945600,2024-11-18 17:00:00+01:00,3600,4.2,1,155856,False,
85,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731945300,2024-11-18 16:55:00+01:00,3600,4.3,1,155855,False,
86,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731945000,2024-11-18 16:50:00+01:00,3600,4.3,1,155854,False,
87,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731944700,2024-11-18 16:45:00+01:00,3600,4.2,1,155853,False,
88,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731944400,2024-11-18 16:40:00+01:00,3600,4.4,1,155852,False,
89,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731944100,2024-11-18 16:35:00+01:00,3600,4.4,1,155851,False,
90,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731943800,2024-11-18 16:30:00+01:00,3600,4.3,1,155850,False,
91,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731943500,2024-11-18 16:25:00+01:00,3600,4.7,1,155849,False,
92,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731943200,2024-11-18 16:20:00+01:00,3600,4.7,1,155848,False,
93,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731942900,2024-11-18 16:15:00+01:00,3600,5.0,1,155847,False,
94,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731942600,2024-11-18 16:10:00+01:00,3600,5.1,1,155846,False,
95,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731942300,2024-11-18 16:05:00+01:00,3600,5.2,1,155845,False,
96,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731942000,2024-11-18 16:00:00+01:00,3600,5.4,1,155844,False,
97,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731941700,2024-11-18 15:55:00+01:00,3600,5.6,1,155843,False,
98,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731941400,2024-11-18 15:50:00+01:00,3600,5.9,1,155842,False,
99,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731941100,2024-11-18 15:45:00+01:00,3600,6.1,1,155841,False,
100,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731940800,2024-11-18 15:40:00+01:00,3600,6.3,1,155840,False,
