,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
44,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731698400,2024-11-15 20:20:00+01:00,3600,8.8,1,155032,False,
45,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731698100,2024-11-15 20:15:00+01:00,3600,8.7,1,155031,False,
46,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731697800,2024-11-15 20:10:00+01:00,3600,8.8,1,155030,False,
47,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731697500,2024-11-15 20:05:00+01:00,3600,8.8,1,155029,False,
48,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731697200,2024-11-15 20:00:00+01:00,3600,8.8,1,155028,False,
49,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731696900,2024-11-15 19:55:00+01:00,3600,8.7,1,155027,False,
50,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731696600,2024-11-15 19:50:00+01:00,3600,8.8,1,155026,False,
51,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731696300,2024-11-15 19:45:00+01:00,3600,8.8,1,155025,False,
52,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731696000,2024-11-15 19:40:00+01:00,3600,8.8,1,155024,False,
53,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731695700,2024-11-15 19:35:00+01:00,3600,8.9,1,155023,False,
54,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731695400,2024-11-15 19:30:00+01:00,3600,8.9,1,155022,False,
55,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731695100,2024-11-15 19:25:00+01:00,3600,8.9,1,155021,False,
56,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731694800,2024-11-15 19:20:00+01:00,3600,8.9,1,155020,False,
57,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731694500,2024-11-15 19:15:00+01:00,3600,8.9,1,155019,False,
58,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731694200,2024-11-15 19:10:00+01:00,3600,8.9,1,155018,False,
59,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731693900,2024-11-15 19:05:00+01:00,3600,8.9,1,155017,False,
60,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731693600,2024-11-15 19:00:00+01:00,3600,9.0,1,155016,False,
61,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731693300,2024-11-15 18:55:00+01:00,3600,9.0,1,155015,False,
62,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731693000,2024-11-15 18:50:00+01:00,3600,9.0,1,155014,False,
63,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731692700,2024-11-15 18:45:00+01:00,3600,9.1,1,155013,False,
64,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731692400,2024-11-15 18:40:00+01:00,3600,9.0,1,155012,False,
65,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731692100,2024-11-15 18:35:00+01:00,3600,9.0,1,155011,False,
66,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731691800,2024-11-15 18:30:00+01:00,3600,9.0,1,155010,False,
67,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731691500,2024-11-15 18:25:00+01:00,3600,9.0,1,155009,False,
68,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731691200,2024-11-15 18:20:00+01:00,3600,9.0,1,155008,False,
69,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731690900,2024-11-15 18:15:00+01:00,3600,9.0,1,155007,False,
70,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731690600,2024-11-15 18:10:00+01:00,3600,9.0,1,155006,False,
71,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731690300,2024-11-15 18:05:00+01:00,3600,9.0,1,155005,False,
72,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731690000,2024-11-15 18:00:00+01:00,3600,9.0,1,155004,False,
73,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731689700,2024-11-15 17:55:00+01:00,3600,9.0,1,155003,False,
74,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731689400,2024-11-15 17:50:00+01:00,3600,9.0,1,155002,False,
75,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731689100,2024-11-15 17:45:00+01:00,3600,9.1,1,155001,False,
76,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731688800,2024-11-15 17:40:00+01:00,3600,9.1,1,155000,False,
77,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731688500,2024-11-15 17:35:00+01:00,3600,9.0,1,154999,False,
78,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731688200,2024-11-15 17:30:00+01:00,3600,9.0,1,154998,False,
79,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731687900,2024-11-15 17:25:00+01:00,3600,9.0,1,154997,False,
80,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731687600,2024-11-15 17:20:00+01:00,3600,9.0,1,154996,False,
81,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731687300,2024-11-15 17:15:00+01:00,3600,9.0,1,154995,False,
82,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731687000,2024-11-15 17:10:00+01:00,3600,9.1,1,154994,False,
83,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731686700,2024-11-15 17:05:00+01:00,3600,9.1,1,154993,False,
84,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731686400,2024-11-15 17:00:00+01:00,3600,9.1,1,154992,False,
85,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731686100,2024-11-15 16:55:00+01:00,3600,9.1,1,154991,False,
86,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731685800,2024-11-15 16:50:00+01:00,3600,9.1,1,154990,False,
87,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731685500,2024-11-15 16:45:00+01:00,3600,9.2,1,154989,False,
88,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731685200,2024-11-15 16:40:00+01:00,3600,9.1,1,154988,False,
89,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731684900,2024-11-15 16:35:00+01:00,3600,9.2,1,154987,False,
90,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731684600,2024-11-15 16:30:00+01:00,3600,9.2,1,154986,False,
91,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731684300,2024-11-15 16:25:00+01:00,3600,9.2,1,154985,False,
92,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731684000,2024-11-15 16:20:00+01:00,3600,9.2,1,154984,False,
93,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731683700,2024-11-15 16:15:00+01:00,3600,9.3,1,154983,False,
94,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731683400,2024-11-15 16:10:00+01:00,3600,9.2,1,154982,False,
95,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731683100,2024-11-15 16:05:00+01:00,3600,9.2,1,154981,False,
96,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731682800,2024-11-15 16:00:00+01:00,3600,9.3,1,154980,False,
97,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731682500,2024-11-15 15:55:00+01:00,3600,9.2,1,154979,False,
98,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731682200,2024-11-15 15:50:00+01:00,3600,9.3,1,154978,False,
99,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731681900,2024-11-15 15:45:00+01:00,3600,9.3,1,154977,False,
100,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731681600,2024-11-15 15:40:00+01:00,3600,9.3,1,154976,False,
101,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731681300,2024-11-15 15:35:00+01:00,3600,9.4,1,154975,False,
102,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731681000,2024-11-15 15:30:00+01:00,3600,9.4,1,154974,False,
103,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731680700,2024-11-15 15:25:00+01:00,3600,9.4,1,154973,False,
104,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731680400,2024-11-15 15:20:00+01:00,3600,9.4,1,154972,False,
105,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731680100,2024-11-15 15:15:00+01:00,3600,9.5,1,154971,False,
106,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731679800,2024-11-15 15:10:00+01:00,3600,9.5,1,154970,False,
107,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731679500,2024-11-15 15:05:00+01:00,3600,9.5,1,154969,False,
108,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731679200,2024-11-15 15:00:00+01:00,3600,9.5,1,154968,False,
109,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731678900,2024-11-15 14:55:00+01:00,3600,9.5,1,154967,False,
110,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731678600,2024-11-15 14:50:00+01:00,3600,9.5,1,154966,False,
111,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731678300,2024-11-15 14:45:00+01:00,3600,9.5,1,154965,False,
112,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731678000,2024-11-15 14:40:00+01:00,3600,9.5,1,154964,False,
113,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731677700,2024-11-15 14:35:00+01:00,3600,9.5,1,154963,False,
114,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731677400,2024-11-15 14:30:00+01:00,3600,9.6,1,154962,False,
115,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731677100,2024-11-15 14:25:00+01:00,3600,9.5,1,154961,False,
116,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731676800,2024-11-15 14:20:00+01:00,3600,9.5,1,154960,False,
117,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731676500,2024-11-15 14:15:00+01:00,3600,9.5,1,154959,False,
118,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731676200,2024-11-15 14:10:00+01:00,3600,9.5,1,154958,False,
119,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731675900,2024-11-15 14:05:00+01:00,3600,9.5,1,154957,False,
120,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731675600,2024-11-15 14:00:00+01:00,3600,9.5,1,154956,False,
121,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731675300,2024-11-15 13:55:00+01:00,3600,9.4,1,154955,False,
122,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731675000,2024-11-15 13:50:00+01:00,3600,9.4,1,154954,False,
123,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731674700,2024-11-15 13:45:00+01:00,3600,9.4,1,154953,False,
124,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731674400,2024-11-15 13:40:00+01:00,3600,9.4,1,154952,False,
125,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731674100,2024-11-15 13:35:00+01:00,3600,9.4,1,154951,False,
126,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731673800,2024-11-15 13:30:00+01:00,3600,9.4,1,154950,False,
127,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731673500,2024-11-15 13:25:00+01:00,3600,9.3,1,154949,False,
128,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731673200,2024-11-15 13:20:00+01:00,3600,9.3,1,154948,False,
129,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731672900,2024-11-15 13:15:00+01:00,3600,9.4,1,154947,False,
130,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731672600,2024-11-15 13:10:00+01:00,3600,9.4,1,154946,False,
131,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731672300,2024-11-15 13:05:00+01:00,3600,9.3,1,154945,False,
132,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731672000,2024-11-15 13:00:00+01:00,3600,9.3,1,154944,False,
133,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731671700,2024-11-15 12:55:00+01:00,3600,9.3,1,154943,False,
134,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731671400,2024-11-15 12:50:00+01:00,3600,9.3,1,154942,False,
135,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731671100,2024-11-15 12:45:00+01:00,3600,9.3,1,154941,False,
136,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731670800,2024-11-15 12:40:00+01:00,3600,9.2,1,154940,False,
137,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731670500,2024-11-15 12:35:00+01:00,3600,9.2,1,154939,False,
138,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731670200,2024-11-15 12:30:00+01:00,3600,9.1,1,154938,False,
139,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731669900,2024-11-15 12:25:00+01:00,3600,9.1,1,154937,False,
140,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731669600,2024-11-15 12:20:00+01:00,3600,9.1,1,154936,False,
141,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731669300,2024-11-15 12:15:00+01:00,3600,9.1,1,154935,False,
142,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731669000,2024-11-15 12:10:00+01:00,3600,9.0,1,154934,False,
143,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731668700,2024-11-15 12:05:00+01:00,3600,8.9,1,154933,False,
144,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731668400,2024-11-15 12:00:00+01:00,3600,9.0,1,154932,False,
145,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731668100,2024-11-15 11:55:00+01:00,3600,8.9,1,154931,False,
146,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731667800,2024-11-15 11:50:00+01:00,3600,8.8,1,154930,False,
147,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731667500,2024-11-15 11:45:00+01:00,3600,8.8,1,154929,False,
148,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731667200,2024-11-15 11:40:00+01:00,3600,8.8,1,154928,False,
149,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731666900,2024-11-15 11:35:00+01:00,3600,8.8,1,154927,False,
150,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731666600,2024-11-15 11:30:00+01:00,3600,8.7,1,154926,False,
151,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731666300,2024-11-15 11:25:00+01:00,3600,8.8,1,154925,False,
152,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731666000,2024-11-15 11:20:00+01:00,3600,8.8,1,154924,False,
153,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731665700,2024-11-15 11:15:00+01:00,3600,8.8,1,154923,False,
154,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731665400,2024-11-15 11:10:00+01:00,3600,8.7,1,154922,False,
155,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731665100,2024-11-15 11:05:00+01:00,3600,8.7,1,154921,False,
156,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731664800,2024-11-15 11:00:00+01:00,3600,8.8,1,154920,False,
157,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731664500,2024-11-15 10:55:00+01:00,3600,9.0,1,154919,False,
158,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731664200,2024-11-15 10:50:00+01:00,3600,9.0,1,154918,False,
159,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731663900,2024-11-15 10:45:00+01:00,3600,9.1,1,154917,False,
160,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731663600,2024-11-15 10:40:00+01:00,3600,9.1,1,154916,False,
161,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731663300,2024-11-15 10:35:00+01:00,3600,9.0,1,154915,False,
162,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731663000,2024-11-15 10:30:00+01:00,3600,8.9,1,154914,False,
163,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731662700,2024-11-15 10:25:00+01:00,3600,8.9,1,154913,False,
164,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731662400,2024-11-15 10:20:00+01:00,3600,8.8,1,154912,False,
165,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731662100,2024-11-15 10:15:00+01:00,3600,8.8,1,154911,False,
166,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731661800,2024-11-15 10:10:00+01:00,3600,8.7,1,154910,False,
167,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731661500,2024-11-15 10:05:00+01:00,3600,8.7,1,154909,False,
168,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731661200,2024-11-15 10:00:00+01:00,3600,8.7,1,154908,False,
169,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731660900,2024-11-15 09:55:00+01:00,3600,8.6,1,154907,False,
170,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731660600,2024-11-15 09:50:00+01:00,3600,8.6,1,154906,False,
171,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731660300,2024-11-15 09:45:00+01:00,3600,8.6,1,154905,False,
172,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731660000,2024-11-15 09:40:00+01:00,3600,8.5,1,154904,False,
