,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
111,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731591900,2024-11-14 14:45:00+01:00,3600,10.0,1,154677,False,
112,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731591600,2024-11-14 14:40:00+01:00,3600,9.9,1,154676,False,
113,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731591300,2024-11-14 14:35:00+01:00,3600,10.0,1,154675,False,
114,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731591000,2024-11-14 14:30:00+01:00,3600,10.1,1,154674,False,
115,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731590700,2024-11-14 14:25:00+01:00,3600,10.3,1,154673,False,
116,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731590400,2024-11-14 14:20:00+01:00,3600,10.6,1,154672,False,
117,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731590100,2024-11-14 14:15:00+01:00,3600,10.8,1,154671,False,
118,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731589800,2024-11-14 14:10:00+01:00,3600,10.9,1,154670,False,
119,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731589500,2024-11-14 14:05:00+01:00,3600,10.9,1,154669,False,
120,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731589200,2024-11-14 14:00:00+01:00,3600,10.8,1,154668,False,
121,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731588900,2024-11-14 13:55:00+01:00,3600,10.8,1,154667,False,
122,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731588600,2024-11-14 13:50:00+01:00,3600,10.8,1,154666,False,
123,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731588300,2024-11-14 13:45:00+01:00,3600,10.6,1,154665,False,
124,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731588000,2024-11-14 13:40:00+01:00,3600,10.5,1,154664,False,
125,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731587700,2024-11-14 13:35:00+01:00,3600,10.5,1,154663,False,
126,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731587400,2024-11-14 13:30:00+01:00,3600,10.2,1,154662,False,
127,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731587100,2024-11-14 13:25:00+01:00,3600,10.1,1,154661,False,
128,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731586800,2024-11-14 13:20:00+01:00,3600,10.1,1,154660,False,
129,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731586500,2024-11-14 13:15:00+01:00,3600,10.0,1,154659,False,
130,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731586200,2024-11-14 13:10:00+01:00,3600,10.1,1,154658,False,
131,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731585900,2024-11-14 13:05:00+01:00,3600,10.2,1,154657,False,
132,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731585600,2024-11-14 13:00:00+01:00,3600,10.6,1,154656,False,
133,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731585300,2024-11-14 12:55:00+01:00,3600,11.0,1,154655,False,
134,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731585000,2024-11-14 12:50:00+01:00,3600,11.0,1,154654,False,
135,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731584700,2024-11-14 12:45:00+01:00,3600,11.1,1,154653,False,
136,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731584400,2024-11-14 12:40:00+01:00,3600,11.2,1,154652,False,
137,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731584100,2024-11-14 12:35:00+01:00,3600,11.1,1,154651,False,
138,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731583800,2024-11-14 12:30:00+01:00,3600,11.2,1,154650,False,
139,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731583500,2024-11-14 12:25:00+01:00,3600,11.4,1,154649,False,
140,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731583200,2024-11-14 12:20:00+01:00,3600,11.2,1,154648,False,
141,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731582900,2024-11-14 12:15:00+01:00,3600,11.1,1,154647,False,
142,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731582600,2024-11-14 12:10:00+01:00,3600,10.7,1,154646,False,
143,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731582300,2024-11-14 12:05:00+01:00,3600,10.6,1,154645,False,
144,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731582000,2024-11-14 12:00:00+01:00,3600,10.6,1,154644,False,
145,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731581700,2024-11-14 11:55:00+01:00,3600,10.6,1,154643,False,
146,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731581400,2024-11-14 11:50:00+01:00,3600,10.5,1,154642,False,
147,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731581100,2024-11-14 11:45:00+01:00,3600,10.5,1,154641,False,
148,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731580800,2024-11-14 11:40:00+01:00,3600,10.4,1,154640,False,
149,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731580500,2024-11-14 11:35:00+01:00,3600,10.5,1,154639,False,
150,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731580200,2024-11-14 11:30:00+01:00,3600,10.4,1,154638,False,
151,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731579900,2024-11-14 11:25:00+01:00,3600,10.3,1,154637,False,
152,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731579600,2024-11-14 11:20:00+01:00,3600,10.2,1,154636,False,
153,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731579300,2024-11-14 11:15:00+01:00,3600,10.2,1,154635,False,
154,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731579000,2024-11-14 11:10:00+01:00,3600,10.1,1,154634,False,
155,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731578700,2024-11-14 11:05:00+01:00,3600,10.1,1,154633,False,
156,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731578400,2024-11-14 11:00:00+01:00,3600,10.0,1,154632,False,
157,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731578100,2024-11-14 10:55:00+01:00,3600,10.0,1,154631,False,
158,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731577800,2024-11-14 10:50:00+01:00,3600,10.0,1,154630,False,
159,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731577500,2024-11-14 10:45:00+01:00,3600,9.9,1,154629,False,
160,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731577200,2024-11-14 10:40:00+01:00,3600,9.9,1,154628,False,
161,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731576900,2024-11-14 10:35:00+01:00,3600,9.9,1,154627,False,
162,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731576600,2024-11-14 10:30:00+01:00,3600,9.9,1,154626,False,
163,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731576300,2024-11-14 10:25:00+01:00,3600,9.8,1,154625,False,
164,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731576000,2024-11-14 10:20:00+01:00,3600,9.8,1,154624,False,
165,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731575700,2024-11-14 10:15:00+01:00,3600,9.8,1,154623,False,
166,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731575400,2024-11-14 10:10:00+01:00,3600,9.7,1,154622,False,
167,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731575100,2024-11-14 10:05:00+01:00,3600,9.7,1,154621,False,
168,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731574800,2024-11-14 10:00:00+01:00,3600,9.7,1,154620,False,
169,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731574500,2024-11-14 09:55:00+01:00,3600,9.6,1,154619,False,
170,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731574200,2024-11-14 09:50:00+01:00,3600,9.6,1,154618,False,
171,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731573900,2024-11-14 09:45:00+01:00,3600,9.6,1,154617,False,
172,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731573600,2024-11-14 09:40:00+01:00,3600,9.6,1,154616,False,
